entry_id,run_id,subject,gc,workload,jdk,energy_j,runtime_s,batch_source,throughput_idx,workload_k,throughput,energy_per_op,power_w,edp,nee,power_mean,power_ratio,cop,throughput_scaled,is_frontier,eff_index
392,batch3_run_6_repetition_0,DaCapo,Parallel,Light,openjdk,1761.083812997,1344.67,benchmarks,0.0007436768872660206,1,0.000743676887266,1761.083812997,1.3096773282641836,2368076.570822676,1.0000005749042575,1.3096773282641836,1.7724711720839754,0.7635468511357504,0.0007436768872660206,True,7.2
393,batch2_run_66_repetition_0,CLBG-NBody,G1,Light,openjdk,1761.191628304,691.961,benchmarks,0.0014451681525403889,1,0.0014451681525403,1761.191628304,2.545218051745691,1218675.9203128642,1.000057690533286,2.545218051745691,2.149190253294372,0.3928936459153781,0.0014451681525403889,False,11.0
394,batch1_run_40_repetition_0,CLBG-Fannkuch,Serial,Heavy,openjdk,1761.171870466,4911.64,benchmarks,0.00020359798356557075,5,0.0010179899178278,352.2343740932,0.35857104153928215,8650242.205855625,1.0000477963897831,0.35857104153928215,0.17987770575718182,2.78884763171944,0.0010179899178278538,False,8.6
395,batch2_run_33_repetition_0,CLBG-BinaryTrees,G1,Medium,oracle,1761.187327024,736.95,benchmarks,0.001356944161747744,3,0.0040708324852432,587.0624423413334,2.3898328611493316,1297907.000650337,1.000057848918116,2.3898328611493316,0.9164484766321584,0.4184393043784135,0.004070832485243232,False,13.4
396,batch2_run_63_repetition_0,CLBG-NBody,Parallel,Medium,oracle,1761.191222133,2131.4700000000003,benchmarks,0.00046915978174686947,3,0.0014074793452406,587.063740711,0.8262800893904206,3753926.254239826,1.00005745989715,0.8262800893904206,0.6977135469360286,1.2102433700632182,0.0014074793452406083,False,12.4
397,batch1_run_23_repetition_0,CLBG-BinaryTrees,Serial,Heavy,oracle,1761.16976025,896.243,benchmarks,0.0011157688260884603,5,0.0055788441304423,352.23395205,1.9650583159366377,1578436.0694357408,1.0000478739484184,1.9650583159366377,0.75355675679654,0.508890749902938,0.005578844130442301,False,8.6
398,batch3_run_37_repetition_0,CLBG-Fannkuch,Serial,Light,oracle,1761.087819769,534.4649999999999,benchmarks,0.0018710299084130863,1,0.001871029908413,1761.087819769,3.2950479821297938,941239.8015928384,1.0000000698074265,3.2950479821297938,1.6529658079496825,0.3034857171802512,0.0018710299084130863,False,7.2
399,batch3_run_33_repetition_0,CLBG-BinaryTrees,G1,Medium,oracle,1761.087326659,528.7349999999999,benchmarks,0.001891306609170946,3,0.0056739198275128,587.0291088863333,3.3307561002373594,931148.5076610461,1.0000010655490907,3.3307561002373594,1.2772718978463573,0.300232130454925,0.005673919827512838,False,6.8
400,batch1_run_81_repetition_0,Rosetta,Parallel,Medium,oracle,1761.177179962,518.308,benchmarks,0.0019293547465985476,3,0.0057880642397956,587.0590599873334,3.3979355517607295,912832.2217917443,1.000048137662598,3.3979355517607295,0.9986898080202943,0.29429634104797064,0.005788064239795642,False,9.4
401,batch1_run_39_repetition_0,CLBG-Fannkuch,Serial,Medium,oracle,1761.171742886,975.684,benchmarks,0.0010249220034355387,3,0.0030747660103066,587.0572476286667,1.8050636711127783,1718347.090785984,1.0000477239459178,1.8050636711127783,0.9055129229386814,0.5539970783321588,0.003074766010306616,False,10.6
402,batch3_run_60_repetition_0,CLBG-NBody,Parallel,Light,openjdk,1761.090827906,685.851,benchmarks,0.0014580426360827643,1,0.0014580426360827,1761.090827906,2.567745513101242,1207845.905410158,1.0000004530290822,2.567745513101242,2.16821251362433,0.3894466935674757,0.0014580426360827643,True,5.2
403,batch1_run_47_repetition_0,CLBG-Fannkuch,Parallel,Heavy,oracle,1761.172785427,4709.54,benchmarks,0.00021233496265028008,5,0.0010616748132514,352.2345570854,0.3739585576143318,8294313.679879874,1.000048315932905,0.3739585576143318,0.1875968764883142,2.6740931037372135,0.0010616748132514003,False,8.2
404,batch2_run_4_repetition_0,DaCapo,Serial,Heavy,openjdk,1761.183566552,8121.16,benchmarks,0.00012313511862837328,5,0.0006156755931418,352.2367133104,0.21686354739372207,14302853.53333944,1.0000572182119822,0.21686354739372207,0.29349548757990157,4.611194513868534,0.0006156755931418665,False,9.8
405,batch3_run_40_repetition_0,CLBG-Fannkuch,Serial,Heavy,openjdk,1761.088193494,4950.38,benchmarks,0.00020200469458910226,5,0.0010100234729455,352.2176386988,0.35574808267122926,8718055.771308828,1.000000282020027,0.35574808267122926,0.17846156416791012,2.8109779046206897,0.0010100234729455112,False,7.4
406,batch3_run_56_repetition_0,CLBG-NBody,Serial,Medium,openjdk,1761.09028783,2143.4500000000003,benchmarks,0.00046653759126641625,3,0.0013996127737992,587.0300959433333,0.8216148208868879,3774808.977449214,1.000000146357651,0.8216148208868879,0.6937741793089929,1.2171153374771833,0.0013996127737992488,False,7.0
407,batch2_run_71_repetition_0,CLBG-NBody,G1,Heavy,oracle,1761.192293421,3933.7,benchmarks,0.00025421359025853523,5,0.0012710679512926,352.2384586842,0.44771901604621606,6928002.124630187,1.000058068206766,0.44771901604621606,0.3780553673352687,2.2335437275614276,0.0012710679512926762,False,14.4
408,batch1_run_43_repetition_0,CLBG-Fannkuch,Parallel,Light,oracle,1761.172264075,491.527,benchmarks,0.0020344762342658696,1,0.0020344762342658,1761.172264075,3.5830631157088013,865663.7194439925,1.0000480198931332,3.5830631157088013,1.7974490356781117,0.2790908135600006,0.0020344762342658696,False,8.4
409,batch2_run_55_repetition_0,CLBG-NBody,Serial,Light,oracle,1761.190163803,735.094,benchmarks,0.0013603702383640731,1,0.001360370238364,1761.190163803,2.3958706829371477,1294640.3222706025,1.0000568589454768,2.3958706829371477,2.0230808579997985,0.41738479756932423,0.0013603702383640731,False,11.8
410,batch3_run_10_repetition_0,DaCapo,Parallel,Heavy,openjdk,1761.084357375,8125.809999999999,benchmarks,0.0001230646544775229,5,0.0006153232723876,352.216871475,0.2167272379461248,14310236.882001348,1.000000884019763,0.2167272379461248,0.29331101117404584,4.614094700217539,0.0006153232723876144,False,6.0
411,batch3_run_31_repetition_0,CLBG-BinaryTrees,G1,Light,oracle,1761.087080822,523.867,benchmarks,0.001908881452735141,1,0.0019088814527351,1761.087080822,3.361706465232588,922575.4057689786,1.0000009259550693,3.361706465232588,1.2891406838657467,0.2974679706102218,0.001908881452735141,False,8.0
412,batch1_run_3_repetition_0,DaCapo,Serial,Medium,oracle,1761.167070695,2331.81,benchmarks,0.000428851407275893,3,0.0012865542218276,587.0556902316666,0.7552789767155128,4106706.9871173077,1.0000478513287245,0.7552789767155128,1.022167967802899,1.3240140806628926,0.001286554221827679,False,8.4
413,batch2_run_15_repetition_0,DaCapo,G1,Medium,oracle,1761.185053979,2334.91,benchmarks,0.0004282820322838996,3,0.0012848460968516,587.0616846596666,0.7542839141461556,4112208.594386107,1.0000580628213327,0.7542839141461556,1.0208212851654717,1.3257607397500892,0.0012848460968516988,False,12.8
414,batch1_run_53_repetition_0,CLBG-Fannkuch,G1,Heavy,oracle,1761.173573348,4953.48,benchmarks,0.0002018782754750196,5,0.001009391377375,352.2347146696,0.3555426837996722,8723938.07210785,1.0000487633387902,0.3555426837996722,0.17835852551308123,2.8126018212863646,0.001009391377375098,False,12.0
415,batch2_run_43_repetition_0,CLBG-Fannkuch,Parallel,Light,oracle,1761.188608051,560.833,benchmarks,0.0017830619810175223,1,0.0017830619810175,1761.188608051,3.1403084484169086,987732.6906190665,1.0000573005076248,3.1403084484169086,1.575340486633375,0.31844005658237795,0.0017830619810175223,False,13.8
416,batch1_run_1_repetition_0,DaCapo,Serial,Light,oracle,1761.166800964,1348.87,benchmarks,0.0007413612875962843,1,0.0007413612875962,1761.166800964,1.3056608872345001,2375585.0628163107,1.0000476981667041,1.3056608872345001,1.7670354622447249,0.7658956546658026,0.0007413612875962843,False,9.4
417,batch3_run_43_repetition_0,CLBG-Fannkuch,Parallel,Light,oracle,1761.088587003,516.524,benchmarks,0.0019360184618720524,1,0.001936018461872,1761.088587003,3.409500017429974,909644.5213131375,1.0000005054665941,3.409500017429974,1.7103808447040685,0.293298136057434,0.0019360184618720524,False,7.2
418,batch2_run_13_repetition_0,DaCapo,G1,Light,oracle,1761.184794036,1320.74,benchmarks,0.0007571512939715614,1,0.0007571512939715,1761.184794036,1.3334833457273954,2326067.204875107,1.0000579152172564,1.3334833457273954,1.8046893977224963,0.7499156275210284,0.0007571512939715614,False,12.0
419,batch1_run_49_repetition_0,CLBG-Fannkuch,G1,Light,oracle,1761.173041388,479.558,benchmarks,0.002085253504268514,1,0.0020852535042685,1761.173041388,3.6724922561775637,844584.6213819465,1.0000484612754683,3.6724922561775637,1.84231129936316,0.27229465176349454,0.002085253504268514,False,9.0
420,batch2_run_73_repetition_0,Rosetta,Serial,Light,oracle,1761.192549648,532.5450000000001,benchmarks,0.0018777755870395926,1,0.0018777755870395,1761.192549648,3.3071243738050304,937914.2863522944,1.0000568650217958,3.3071243738050304,0.9719994260230019,0.3023774998971219,0.0018777755870395926,False,12.2
421,batch1_run_80_repetition_0,Rosetta,Parallel,Medium,openjdk,1761.177056951,517.829,benchmarks,0.001931139430198,3,0.005793418290594,587.0590189836666,3.4010784582381444,911988.5542238792,1.0000480678133385,3.4010784582381444,0.9996135420401843,0.2940243844060065,0.005793418290594,False,8.8
422,batch3_run_25_repetition_0,CLBG-BinaryTrees,Parallel,Light,oracle,1761.086332014,540.528,benchmarks,0.001850042920995767,1,0.0018500429209957,1761.086332014,3.258085301804902,951916.4728708634,1.0000005007582113,3.258085301804902,1.24940424082241,0.30692873493705763,0.001850042920995767,False,8.8
423,batch1_run_34_repetition_0,CLBG-BinaryTrees,G1,Heavy,openjdk,1761.171126312,1141.96,benchmarks,0.000875687414620477,5,0.0043784370731023,352.2342252624,1.542235390304389,2011186.9794032515,1.0000486496416137,1.542235390304389,0.591413440257462,0.6484094492233324,0.004378437073102385,False,11.4
424,batch3_run_57_repetition_0,CLBG-NBody,Serial,Medium,oracle,1761.09042249,2129.3,benchmarks,0.0004696379091720283,3,0.001408913727516,587.03014083,0.8270748238810877,3749889.8366079573,1.0000002228216578,0.8270748238810877,0.6983846232786339,1.2090804497076248,0.001408913727516085,False,6.4
425,batch1_run_7_repetition_0,DaCapo,Parallel,Light,oracle,1761.167619855,1340.5,benchmarks,0.0007459903021260724,1,0.000745990302126,1761.167619855,1.3138139648302873,2360845.1944156275,1.000048163159605,1.3138139648302873,1.778069550329192,0.7611427696532177,0.0007459903021260724,False,9.8
426,batch2_run_81_repetition_0,Rosetta,Parallel,Medium,oracle,1761.193533631,509.622,benchmarks,0.0019622386788639423,3,0.0058867160365918,587.0645112103333,3.4558820726558115,897542.9709960975,1.0000574237562478,3.4558820726558115,1.0157209138039711,0.28936172559600964,0.005886716036591827,False,11.2
427,batch3_run_18_repetition_0,CLBG-BinaryTrees,Serial,Light,openjdk,1761.085450136,531.941,benchmarks,0.0018799077341284088,1,0.0018799077341284,1761.085450136,3.310678158171677,936793.555430794,1.0,3.310678158171677,1.269572447512766,0.302052918533238,0.0018799077341284088,True,6.8
428,batch3_run_62_repetition_0,CLBG-NBody,Parallel,Medium,openjdk,1761.091075917,2118.03,benchmarks,0.00047213684414290635,3,0.0014164105324287,587.0303586389999,0.8314759828316878,3730043.7315244838,1.0000005938572032,0.8314759828316878,0.7021009759555062,1.202680559207957,0.001416410532428719,False,6.4
429,batch2_run_20_repetition_0,CLBG-BinaryTrees,Serial,Medium,openjdk,1761.185715076,707.302,benchmarks,0.0014138232325088859,3,0.0042414696975266,587.0619050253333,2.4900052807372237,1245690.1786446848,1.0000569336030753,2.4900052807372237,0.9548624020678187,0.4016055739865446,0.004241469697526657,False,10.4
430,batch2_run_1_repetition_0,DaCapo,Serial,Light,oracle,1761.183155996,1299.93,benchmarks,0.0007692721915795466,1,0.0007692721915795,1761.183155996,1.3548292261860253,2289414.8199738804,1.000056985084954,1.3548292261860253,1.833578160579694,0.7381004045912828,0.0007692721915795466,True,9.8
431,batch1_run_83_repetition_0,Rosetta,Parallel,Heavy,oracle,1761.17742585,534.769,benchmarks,0.0018699662845078904,5,0.0093498314225394,352.23548517,3.293342407375895,941823.0908443787,1.0000482772850272,3.293342407375895,0.9679487578459309,0.30364288807636947,0.00934983142253945,False,11.0
432,batch2_run_39_repetition_0,CLBG-Fannkuch,Serial,Medium,oracle,1761.18807717,729.081,benchmarks,0.0013715897136257836,3,0.0041147691408773,587.06269239,2.415627450406745,1284048.764491181,1.0000569990569923,2.415627450406745,1.2118031670319187,0.41397111952491655,0.004114769140877351,False,10.6
433,batch1_run_52_repetition_0,CLBG-Fannkuch,G1,Heavy,openjdk,1761.17343571,4938.83,benchmarks,0.0002024771049013633,5,0.0010123855245068,352.234687142,0.35659729849174804,8698136.19948762,1.0000486851836818,0.35659729849174804,0.17888757456973137,2.8042837234874365,0.0010123855245068164,False,11.0
434,batch1_run_89_repetition_0,Rosetta,G1,Heavy,oracle,1761.178163372,500.536,benchmarks,0.0019978582959067877,5,0.0099892914795339,352.2356326744,3.51858440426263,881533.0731815674,1.0000486960716837,3.51858440426263,1.034149803510955,0.2842052044533984,0.00998929147953394,False,9.4
435,batch1_run_8_repetition_0,DaCapo,Parallel,Medium,openjdk,1761.16775468,2342.24,benchmarks,0.00042694173099255416,3,0.0012808251929776,587.0559182266667,0.7519160097513492,4125077.5617216825,1.0000482397176178,0.7519160097513492,1.0176166467499865,1.3299357734525292,0.0012808251929776625,False,10.0
436,batch1_run_13_repetition_0,DaCapo,G1,Light,oracle,1761.168439402,1544.22,benchmarks,0.0006475761225732085,1,0.0006475761225732,1761.168439402,1.140490629186256,2719631.5274933567,1.0000486285250039,1.140490629186256,1.5434998519397036,0.8768156216360178,0.0006475761225732085,False,11.8
437,batch1_run_59_repetition_0,CLBG-NBody,Serial,Heavy,oracle,1761.174361899,3923.5,benchmarks,0.0002548744743213967,5,0.0012743723716069,352.2348723798,0.4488783896773289,6909967.608910726,1.0000478861481013,0.4488783896773289,0.37903434613286335,2.2277748784450027,0.0012743723716069836,False,10.0
438,batch3_run_68_repetition_0,CLBG-NBody,G1,Medium,openjdk,1761.091864499,2100.21,benchmarks,0.00047614286190428577,3,0.0014284285857128,587.0306214996666,0.8385313204389084,3698662.744739445,1.0000010416378315,0.8385313204389084,0.7080585255684912,1.192561298099843,0.0014284285857128572,False,6.6
439,batch2_run_41_repetition_0,CLBG-Fannkuch,Serial,Heavy,oracle,1761.188351837,4747.09,benchmarks,0.00021065536992136234,5,0.0010532768496068,352.2376703674,0.3710037837574177,8360519.613121904,1.0000571550214001,0.3710037837574177,0.18611460971035193,2.6953902999918027,0.0010532768496068117,False,11.0
440,batch1_run_17_repetition_0,DaCapo,G1,Heavy,oracle,1761.168990575,8113.960000000001,benchmarks,0.00012324438375343235,5,0.0006162219187671,352.233798115,0.21705418692907036,14290054.742765928,1.0000489414989309,0.21705418692907036,0.29375349241313187,4.60714448381861,0.0006162219187671617,False,9.0
441,batch2_run_76_repetition_0,Rosetta,Serial,Heavy,openjdk,1761.192918761,529.325,benchmarks,0.0018891985075331788,5,0.0094459925376658,352.23858375220004,3.3272430336012846,932243.4417231665,1.0000570746150002,3.3272430336012846,0.977912516540312,0.30054913028629504,0.009445992537665895,False,11.8
442,batch1_run_72_repetition_0,Rosetta,Serial,Light,openjdk,1761.176072355,515.733,benchmarks,0.0019389878095836413,1,0.0019389878095836,1761.176072355,3.4148989348267422,908296.6193238612,1.0000475087308072,3.4148989348267422,1.0036755287673498,0.2928344349525342,0.0019389878095836413,False,8.2
443,batch3_run_74_repetition_0,Rosetta,Serial,Medium,openjdk,1761.092651049,538.033,benchmarks,0.0018586220547810264,3,0.005575866164343,587.0308836830001,3.2732056417524578,947525.9623218467,1.0000001396627454,3.2732056417524578,0.9620303458312595,0.3055108995426896,0.00557586616434308,False,7.2
444,batch2_run_44_repetition_0,CLBG-Fannkuch,Parallel,Medium,openjdk,1761.188731437,759.077,benchmarks,0.0013173894084526339,3,0.0039521682253579,587.0629104789999,2.320171381081234,1336877.8586930037,1.0000573705700073,2.320171381081234,1.1639174853629197,0.43100264409518974,0.0039521682253579014,False,11.8
445,batch3_run_69_repetition_0,CLBG-NBody,G1,Medium,oracle,1761.091999231,2136.86,benchmarks,0.0004679763765525116,3,0.0014039291296575,587.0306664103333,0.8241494525757419,3763207.049476755,1.0000011181427222,0.8241494525757419,0.6959144304036446,1.213372158259241,0.0014039291296575349,False,8.6
446,batch3_run_48_repetition_0,CLBG-Fannkuch,G1,Light,openjdk,1761.089251392,476.394,benchmarks,0.002099102843444712,1,0.0020991028434447,1761.089251392,3.696707455156866,838972.3528276405,1.0000008827271936,3.696707455156866,1.8544588905856747,0.27051099177594135,0.002099102843444712,True,6.0
447,batch3_run_78_repetition_0,Rosetta,Parallel,Light,openjdk,1761.093142158,506.628,benchmarks,0.001973834845290825,1,0.0019738348452908,1761.093142158,3.476107009794169,892219.0964252233,1.000000418528862,3.476107009794169,1.0216652403752806,0.28767814028234223,0.001973834845290825,False,6.0
448,batch1_run_63_repetition_0,CLBG-NBody,Parallel,Medium,oracle,1761.17487841,2342.0800000000004,benchmarks,0.0004269708976636152,3,0.0012809126929908,587.0582928033333,0.7519704187773261,4124812.4592264937,1.0000481794386151,0.7519704187773261,0.6349662236968112,1.3298395455847323,0.0012809126929908456,False,11.4
449,batch1_run_54_repetition_0,CLBG-NBody,Serial,Light,openjdk,1761.173706524,697.404,benchmarks,0.0014338891087518856,1,0.0014338891087518,1761.173706524,2.525327796404953,1228249.5876246637,1.0000475140064227,2.525327796404953,2.132394858147567,0.3959881966307883,0.0014338891087518856,False,7.4
450,batch2_run_17_repetition_0,DaCapo,G1,Heavy,oracle,1761.185335705,8150.040000000001,benchmarks,0.00012269878430044514,5,0.0006134939215022,352.237067141,0.21609529961877486,14353730.933409179,1.0000582227945036,0.21609529961877486,0.2924557680973047,4.6275879288635755,0.0006134939215022257,False,13.6
451,batch1_run_50_repetition_0,CLBG-Fannkuch,G1,Medium,openjdk,1761.173164708,890.501,benchmarks,0.0011229633655661252,3,0.0033688900966983,587.0577215693334,1.9777329443852394,1568326.4643456386,1.0000485313003742,1.9777329443852394,0.9921327252452978,0.5056294394240578,0.0033688900966983757,False,10.4
452,batch3_run_58_repetition_0,CLBG-NBody,Serial,Heavy,openjdk,1761.090558539,3679.57,benchmarks,0.0002717708862720372,5,0.0013588544313601,352.2181117078,0.4786131418994611,6480055.9864833485,1.0000003000743807,0.4786131418994611,0.40414246589340747,2.0893701247552934,0.0013588544313601861,False,4.4
453,batch2_run_84_repetition_0,Rosetta,G1,Light,openjdk,1761.193902842,529.586,benchmarks,0.0018882674390939336,1,0.0018882674390939,1761.193902842,3.3256051006673135,932703.6342304834,1.0000576334050992,3.3256051006673135,0.9774311104328506,0.30069715727803664,0.0018882674390939336,False,12.8
454,batch3_run_59_repetition_0,CLBG-NBody,Serial,Heavy,oracle,1761.090694757,3719.58,benchmarks,0.00026884755805763017,5,0.0013442377902881,352.2181389514,0.47346493280343477,6550517.726404241,1.0000003774230668,0.47346493280343477,0.3997953016873732,2.112088838509954,0.0013442377902881508,False,5.4
455,batch3_run_9_repetition_0,DaCapo,Parallel,Medium,oracle,1761.084216643,2339.7000000000003,benchmarks,0.0004274052228918237,3,0.0012822156686754,587.0280722143333,0.7526965921455742,4120408.7416796274,1.0000008041075634,0.7526965921455742,1.0186730594719153,1.3285565663974688,0.001282215668675471,False,7.6
456,batch1_run_14_repetition_0,DaCapo,G1,Medium,openjdk,1761.168574159,2319.56,benchmarks,0.00043111624618462124,3,0.0012933487385538,587.0561913863334,0.7592683845897498,4085136.17787625,1.0000487050444042,0.7592683845897498,1.0275670919216173,1.3170573413778095,0.0012933487385538636,False,9.2
457,batch3_run_27_repetition_0,CLBG-BinaryTrees,Parallel,Medium,oracle,1761.08657846,722.3349999999999,benchmarks,0.0013843992053548563,3,0.0041531976160645,587.0288594866666,2.4380468597811267,1272094.473651904,1.0000006406980422,2.4380468597811267,0.9349374874398865,0.41016438875574934,0.004153197616064569,False,7.4
458,batch3_run_75_repetition_0,Rosetta,Serial,Medium,oracle,1761.092773906,507.667,benchmarks,0.0019697951610012075,3,0.0059093854830036,587.0309246353333,3.4689920241142325,894048.6852505372,1.0000002094245588,3.4689920241142325,1.019574069552726,0.2882681750343138,0.005909385483003623,False,5.4
459,batch3_run_39_repetition_0,CLBG-Fannkuch,Serial,Medium,oracle,1761.088066242,718.452,benchmarks,0.0013918814339719285,3,0.0041756443019157,587.029355414,2.4512257829917656,1265257.2433676973,1.0000002097624103,2.4512257829917656,1.2296611244583917,0.40795915534940314,0.004175644301915786,False,5.6
460,batch2_run_79_repetition_0,Rosetta,Parallel,Light,oracle,1761.193287905,531.651,benchmarks,0.001880933168563588,1,0.0018809331685635,1761.193287905,3.312686871472075,936340.1727079811,1.0000572842258069,3.312686871472075,0.9736343039194753,0.30186976276318717,0.001880933168563588,False,12.8
461,batch1_run_58_repetition_0,CLBG-NBody,Serial,Heavy,openjdk,1761.174225423,3682.4,benchmarks,0.00027156202476645667,5,0.0013578101238322,352.2348450846,0.47826803862236583,6485347.967697656,1.000047808652915,0.47826803862236583,0.4038510595838363,2.0908777489720296,0.0013578101238322833,False,7.0
462,batch3_run_38_repetition_0,CLBG-Fannkuch,Serial,Medium,openjdk,1761.087943123,744.0459999999999,benchmarks,0.001344002924550364,3,0.004032008773651,587.0293143743334,2.366907345947697,1310330.4397288957,1.0000001398516387,2.366907345947697,1.187362652882413,0.42249224571974336,0.004032008773651092,False,6.0
463,batch1_run_48_repetition_0,CLBG-Fannkuch,G1,Light,openjdk,1761.172918505,535.4409999999999,benchmarks,0.0018676194015773916,1,0.0018676194015773,1761.172918505,3.2892007121326166,943004.1886572356,1.0000483914987048,3.2892007121326166,1.6500325161045857,0.3040252290811499,0.0018676194015773916,False,11.0
464,batch1_run_88_repetition_0,Rosetta,G1,Heavy,openjdk,1761.178040331,490.95,benchmarks,0.002036867298095529,5,0.0101843364904776,352.2356080662,3.5872859564741826,864650.3589005044,1.0000486262053896,3.5872859564741826,1.0543419286833406,0.27876227658830544,0.010184336490477645,False,8.6
465,batch3_run_55_repetition_0,CLBG-NBody,Serial,Light,oracle,1761.090163379,698.3040000000001,benchmarks,0.0014320410594812574,1,0.0014320410594812,1761.090163379,2.5219534234072833,1229776.3054482094,1.0000000756906222,2.5219534234072833,2.129545526809296,0.3965180287306618,0.0014320410594812574,True,5.6
466,batch1_run_21_repetition_0,CLBG-BinaryTrees,Serial,Medium,oracle,1761.16949331,741.583,benchmarks,0.0013484667259093049,3,0.0040454001777279,587.05649777,2.374878460415085,1306053.3563573097,1.0000477223714463,2.374878460415085,0.9107137920043573,0.4210741798657007,0.004045400177727915,False,10.2
467,batch1_run_57_repetition_0,CLBG-NBody,Serial,Medium,oracle,1761.17408922,2105.25,benchmarks,0.00047500296876855483,3,0.0014250089063056,587.05802974,0.8365629208977556,3707711.751330405,1.0000477313127463,0.8365629208977556,0.7063964027081205,1.1953673477744533,0.0014250089063056644,False,8.0
468,batch3_run_23_repetition_0,CLBG-BinaryTrees,Serial,Heavy,oracle,1761.086075972,933.61,benchmarks,0.001071111063506175,5,0.0053555553175308,352.2172151944,1.8863187797602852,1644167.5713882188,1.0000003553694683,1.8863187797602852,0.723361871977341,0.530133088176687,0.0053555553175308745,False,6.8
469,batch2_run_70_repetition_0,CLBG-NBody,G1,Heavy,openjdk,1761.192157043,3691.15,benchmarks,0.0002709182775015916,5,0.0013545913875079,352.2384314086,0.4771391455354022,6500824.43046927,1.000057990767227,0.4771391455354022,0.4028978186550878,2.0958246862723677,0.0013545913875079583,False,11.2
470,batch3_run_85_repetition_0,Rosetta,G1,Light,oracle,1761.094002875,519.083,benchmarks,0.001926474186209142,1,0.0019264741862091,1761.094002875,3.392702136026416,914153.9582943635,1.0000009072692582,3.392702136026416,0.9971516508435685,0.2947503081338037,0.001926474186209142,False,8.0
471,batch3_run_7_repetition_0,DaCapo,Parallel,Light,oracle,1761.083946852,1326.63,benchmarks,0.0007537896776041548,1,0.0007537896776041,1761.083946852,1.3274869005314216,2336306.796412269,1.0000006509114732,1.3274869005314216,1.7965740199760314,0.7533031019738714,0.0007537896776041548,True,6.6
472,batch3_run_11_repetition_0,DaCapo,Parallel,Heavy,oracle,1761.084498048,8144.53,benchmarks,0.00012278179342454384,5,0.0006139089671227,352.2168996096,0.216229113042496,14343205.526886877,1.0000009638984602,0.216229113042496,0.29263686647235104,4.624724145279492,0.0006139089671227192,False,7.4
473,batch2_run_59_repetition_0,CLBG-NBody,Serial,Heavy,oracle,1761.190696209,3890.31,benchmarks,0.0002570489241217281,5,0.0012852446206086,352.2381392418,0.4527121736337207,6851577.777368834,1.000057161261651,0.4527121736337207,0.3822716055522134,2.208909011598786,0.0012852446206086405,False,11.4
474,batch2_run_40_repetition_0,CLBG-Fannkuch,Serial,Heavy,openjdk,1761.188214449,4688.94,benchmarks,0.0002132678174598097,5,0.001066339087299,352.2376428898,0.3756047666314775,8258105.866258494,1.0000570770082495,0.3756047666314775,0.18842269973363202,2.662373028351752,0.0010663390872990485,False,9.2
475,batch2_run_61_repetition_0,CLBG-NBody,Parallel,Light,oracle,1761.190962923,738.1990000000001,benchmarks,0.0013546482723493258,1,0.0013546482723493,1761.190962923,2.385794295200887,1300109.4076387957,1.000057312709899,2.385794295200887,2.0145723240074624,0.4191476197304758,0.0013546482723493258,False,13.2
476,batch2_run_9_repetition_0,DaCapo,Parallel,Medium,oracle,1761.184245064,2346.42,benchmarks,0.00042618116108795524,3,0.0012785434832638,587.0614150213333,0.7505835464511894,4132477.9363030707,1.0000576034931286,0.7505835464511894,1.0158133378460115,1.3322967239663974,0.0012785434832638658,False,13.2
477,batch1_run_87_repetition_0,Rosetta,G1,Medium,oracle,1761.17791735,547.123,benchmarks,0.0018277425734249883,3,0.0054832277202749,587.0593057833333,3.2189798589165504,963580.9456742841,1.0000485563731651,3.2189798589165504,0.946092804984706,0.31065742683353775,0.005483227720274965,False,12.2
478,batch3_run_34_repetition_0,CLBG-BinaryTrees,G1,Heavy,openjdk,1761.08745019,1124.93,benchmarks,0.0008889442009725049,5,0.0044447210048625,352.217490038,1.5655084762518556,1981100.1053422368,1.0000011356938983,1.5655084762518556,0.6003381581780397,0.6387700962144917,0.004444721004862525,False,8.6
479,batch2_run_31_repetition_0,CLBG-BinaryTrees,G1,Light,oracle,1761.187080621,534.01,benchmarks,0.0018726241081627685,1,0.0018726241081627,1761.187080621,3.29804138615569,940491.5129224202,1.0000577090027019,3.29804138615569,1.2647265226567368,0.30321026418823516,0.0018726241081627685,False,13.8
480,batch3_run_89_repetition_0,Rosetta,G1,Heavy,oracle,1761.094495178,527.582,benchmarks,0.001895439950566926,5,0.0094771997528346,352.2188990356,3.338048862883874,929121.7559549996,1.0000011868133631,3.338048862883874,0.9810884659976632,0.29957620187023265,0.00947719975283463,False,8.6
481,batch1_run_20_repetition_0,CLBG-BinaryTrees,Serial,Medium,openjdk,1761.169369992,700.298,benchmarks,0.0014279635240997404,3,0.0042838905722992,587.0564566639999,2.5148856201102956,1233343.3874666577,1.0000476523475867,2.5148856201102956,0.9644034664188952,0.3976323980715047,0.004283890572299221,False,7.6
482,batch3_run_8_repetition_0,DaCapo,Parallel,Medium,openjdk,1761.084081723,2335.74,benchmarks,0.0004281298432188515,3,0.0012843895296565,587.028027241,0.753972651803283,4113434.53304368,1.0000007274956064,0.753972651803283,1.0204000336726111,1.326308053227516,0.0012843895296565544,False,7.0
